country,code,territory_code,region,year,total_population ,hospials_per_capita,cases_per_100k,total_cases,m_0to14_cases,m_15to34_cases,m_35to54_cases,m_55plus_cases,total_male_cases,f_0to14_cases,f_15to34_cases,f_35to54_cases,f_55plus_cases,total_female_cases,recovery_rate,economic_impact,case_severity,time_interval,prevelance_detection,prevelance_per_100k_ex_HIV,total_prevelance_ex_HIV,prevelance_per_100k_in_HIV,total_prevelance_in_HIV,death_detection,incidence_per_100k,total_incidence,incidence_per_100k_pos_HIV,total_incidence_pos_HIV,total_detection_rate
Libya,LBY,434,EMR,2000,5176185,8.41,57,2900,125,338,495,663,1621,83,243,394,559,1279,51.65,low,severe,Recovery,predicted,4.9,250,0,0,Indirect,40,2100,35.8,2847.6,65
Libya,LBY,434,EMR,2001,5258677,0.14,56,2900,101,289,457,624,1471,121,267,435,606,1429,90.62,medium,mild,Recovery,predicted,4.7,250,0,0,Indirect,40,2100,20.4,4747.1,32.1
Libya,LBY,434,EMR,2002,5340389,2.54,55,2900,134,303,514,737,1688,76,224,376,536,1212,78.09,low,moderate,Recovery,predicted,4.3,230,0,0,Indirect,40,2100,19.8,1340.5,86
Libya,LBY,434,EMR,2003,5422612,7.43,53,2900,94,262,458,644,1458,71,277,471,624,1442,77.3,high,severe,Recovery,predicted,3.7,200,0,0,Indirect,40,2200,32.7,2417,89
Libya,LBY,434,EMR,2004,5507000,3.23,52,2800,104,252,445,596,1397,80,264,446,612,1403,97.89,low,moderate,Early Detection,predicted,3.4,190,0,0,Indirect,40,2200,5.6,5838.4,75
Libya,LBY,434,EMR,2005,5594450,1.11,51,2900,111,289,479,637,1517,89,257,449,589,1383,87.38,low,mild,Recovery,predicted,3.2,180,0,0,Indirect,40,2200,26.3,1158,94
Libya,LBY,434,EMR,2006,5686475,3.67,51,2900,147,324,530,707,1707,65,226,356,546,1193,92.51,high,mild,Advanced Infection,predicted,3.1,180,0,0,Indirect,40,2300,19.1,1790.7,89
Libya,LBY,434,EMR,2007,5782108,2.78,51,2900,94,307,492,694,1587,99,260,394,561,1313,67.7,medium,moderate,Advanced Infection,predicted,3.2,190,0,0,Indirect,40,2300,29.9,1167.7,92
Libya,LBY,434,EMR,2008,5876805,8.44,52,3100,114,322,506,689,1631,104,277,467,621,1469,77.72,low,moderate,Advanced Infection,predicted,3.6,210,0,0,Indirect,40,2300,1.2,124.9,86
Libya,LBY,434,EMR,2009,5964325,3.2,55,3300,110,347,595,804,1856,89,275,446,634,1444,80.77,low,severe,Advanced Infection,predicted,4.3,250,0,0,Indirect,40,2400,23.8,1644.7,88
Libya,LBY,434,EMR,2010,6040612,7.91,57,3500,164,361,550,744,1819,83,312,528,758,1681,66.08,high,moderate,Early Detection,predicted,5,300,0,0,Indirect,40,2400,22.4,283.2,62.3
Libya,LBY,434,EMR,2011,6103233,8.93,61,3700,158,399,634,924,2115,81,293,511,700,1585,78.51,high,severe,Advanced Infection,predicted,6.1,370,0,0,Indirect,40,2400,33.8,942.9,62
Libya,LBY,434,EMR,2012,6154623,4.39,65,4000,159,400,588,819,1965,101,378,630,927,2035,61.83,high,moderate,Advanced Infection,predicted,7.3,450,0,0,Indirect,40,2500,27.2,2210.7,63
Libya,LBY,434,EMR,2013,6201521,9.11,70,4400,194,416,643,869,2123,159,419,691,1008,2277,57.17,high,moderate,Advanced Infection,predicted,8.7,540,0,0,Indirect,40,2500,35.4,126.3,54
Lithuania,LTU,440,EUR,1990,3697393,3.84,70,2600,108,283,429,575,1395,73,230,375,528,1205,68.7,medium,moderate,Recovery,predicted,7,260,0.03,1,VR,47,1700,0.08,2.9,85
Lithuania,LTU,440,EUR,1991,3698824,9.64,77,2900,113,253,446,633,1445,105,293,440,617,1455,86.96,low,mild,Recovery,predicted,8.1,300,0.03,1,VR,54,2000,0.11,4.1,77
Lithuania,LTU,440,EUR,1992,3689365,0.98,89,3300,104,340,528,761,1733,116,280,492,678,1567,95.81,low,mild,Early Detection,predicted,8.2,300,0.03,1,VR,63,2300,0.16,5.9,68
Lithuania,LTU,440,EUR,1993,3671803,6.9,104,3800,143,357,516,731,1748,165,402,619,866,2052,72.89,low,mild,Early Detection,predicted,11,390,0.05,2,VR,73,2700,0.23,8.5,71
Lithuania,LTU,440,EUR,1994,3650348,4.99,118,4300,174,413,675,854,2116,137,394,677,976,2184,82.14,low,severe,Early Detection,predicted,12,430,0.08,3,VR,82,3000,0.31,11,71
Lithuania,LTU,440,EUR,1995,3628079,3.94,131,4700,123,389,676,961,2148,165,487,804,1095,2552,55.15,medium,severe,Advanced Infection,predicted,14,490,0.11,4,VR,90,3300,0.42,15,72
Lithuania,LTU,440,EUR,1996,3606012,6.36,139,5000,181,451,729,995,2356,236,515,809,1084,2644,95.22,low,mild,Early Detection,predicted,12,450,0.14,5,VR,96,3500,0.55,20,75
Lithuania,LTU,440,EUR,1997,3583272,7.07,144,5100,194,463,730,1015,2403,181,504,820,1192,2697,78.43,medium,mild,Recovery,predicted,12,410,0.2,7,VR,100,3600,0.69,25,81
Lithuania,LTU,440,EUR,1998,3558827,0.14,146,5200,198,496,749,1055,2498,249,508,781,1163,2702,89.02,medium,moderate,Recovery,predicted,12,430,0.22,8,VR,103,3700,0.86,31,83
Lithuania,LTU,440,EUR,1999,3530932,1.75,147,5200,140,484,767,1097,2488,190,518,869,1134,2712,89.72,high,moderate,Recovery,predicted,11,380,0.25,9,VR,103,3600,1,36,77
Lithuania,LTU,440,EUR,2000,3498446,7.16,146,5100,212,547,839,1145,2742,169,451,737,1000,2358,62.82,high,severe,Advanced Infection,predicted,11,370,0.31,11,VR,102,3600,1.2,42,74
Lithuania,LTU,440,EUR,2001,3461616,6.7,142,4900,175,523,883,1253,2833,152,421,635,859,2067,76.46,low,severe,Advanced Infection,predicted,10,350,0.35,12,VR,100,3500,1.4,48,75
Lithuania,LTU,440,EUR,2002,3421430,9.66,136,4700,242,545,801,1054,2642,128,408,645,877,2058,98.02,medium,moderate,Early Detection,predicted,9.8,340,0.38,13,VR,97,3300,1.5,53,73
Lithuania,LTU,440,EUR,2003,3378410,7.63,131,4400,209,459,757,1023,2448,163,368,589,833,1952,54.48,high,severe,Early Detection,predicted,9.9,330,0.41,14,VR,93,3100,1.7,57,83
Lithuania,LTU,440,EUR,2004,3333259,9.51,124,4100,148,392,601,803,1944,188,396,671,901,2156,84.15,medium,mild,Early Detection,predicted,9.3,310,0.42,14,VR,89,3000,1.8,61,68
Lithuania,LTU,440,EUR,2005,3286782,7.06,117,3800,117,368,592,898,1976,122,344,582,776,1824,98.11,high,moderate,Early Detection,predicted,11,370,0.43,14,VR,86,2800,1.9,63,75
Lithuania,LTU,440,EUR,2006,3238819,3.05,111,3600,148,372,570,844,1934,92,293,528,753,1666,65.03,medium,moderate,Advanced Infection,predicted,12,370,0.4,13,VR,83,2700,1.8,60,88
Lithuania,LTU,440,EUR,2007,3190088,1.14,107,3400,115,352,598,897,1962,97,248,441,652,1438,93.07,low,severe,Recovery,predicted,11,360,0.41,13,VR,80,2600,2,63,87
Lithuania,LTU,440,EUR,2008,3143310,7.84,104,3300,146,338,526,676,1686,89,307,513,705,1614,96.68,low,moderate,Advanced Infection,predicted,11,350,0.45,14,VR,78,2400,2.2,68,86
Lithuania,LTU,440,EUR,2009,3101973,6.48,100,3100,143,360,569,781,1853,84,226,394,543,1247,87.35,medium,moderate,Early Detection,predicted,8.7,270,0.42,13,VR,76,2300,2.3,72,81
Lithuania,LTU,440,EUR,2010,3068457,0.58,97,3000,91,257,443,616,1407,129,319,503,642,1593,61.57,high,mild,Advanced Infection,predicted,7.3,220,0.49,15,VR,73,2200,2.6,79,78
Lithuania,LTU,440,EUR,2011,3043980,3.66,93,2800,133,335,474,677,1619,86,237,351,507,1181,66.7,high,moderate,Recovery,predicted,7.1,220,0.56,17,VR,70,2100,2.9,87,81
Lithuania,LTU,440,EUR,2012,3027621,9.57,89,2700,121,311,504,682,1619,96,200,324,461,1081,51.79,low,moderate,Advanced Infection,predicted,8.4,260,0.63,19,VR,68,2000,3.1,93,80
Lithuania,LTU,440,EUR,2013,3016933,5.05,85,2600,118,279,446,598,1441,77,227,369,485,1159,91.57,low,moderate,Recovery,predicted,8.4,250,0.73,22,VR imputed,65,2000,3.2,97,80
Luxembourg,LUX,442,EUR,1990,381790,4.38,17,66,2,6,10,12,30,3,7,11,15,36,92.48,low,moderate,Early Detection,predicted,0.55,2.1,0,0,VR,13,51,0.05,0.19,94
Luxembourg,LUX,442,EUR,1991,386358,4.63,15,59,2,6,11,15,34,2,5,8,10,25,81.64,high,mild,Advanced Infection,predicted,0.27,1,0,0,VR,12,46,0.06,0.24,100
Luxembourg,LUX,442,EUR,1992,391403,2.17,14,54,2,5,7,10,24,2,6,9,13,30,67.63,high,moderate,Early Detection,predicted,0,0,0,0,VR,11,43,0.07,0.29,58
Luxembourg,LUX,442,EUR,1993,396811,3.75,13,50,2,4,8,10,24,2,5,8,11,26,53.84,low,mild,Early Detection,predicted,0.26,1,0,0,VR,10,41,0.09,0.35,85
Luxembourg,LUX,442,EUR,1994,402435,3.76,12,49,1,4,7,10,22,2,5,8,11,27,87.65,medium,mild,Recovery,predicted,1,4.2,0,0,VR,9.9,40,0.11,0.46,83
Luxembourg,LUX,442,EUR,1995,408152,0.62,12,49,2,5,8,10,25,1,5,7,10,24,86.33,high,mild,Recovery,predicted,0,0,0,0,VR,9.8,40,0.14,0.58,80
Luxembourg,LUX,442,EUR,1996,414004,7.7,12,50,1,5,7,10,23,2,5,8,12,27,95.63,low,severe,Early Detection,predicted,0,0,0,0,VR,9.9,41,0.15,0.61,100
Luxembourg,LUX,442,EUR,1997,419979,4.22,12,52,1,4,7,10,23,2,6,9,12,29,86.53,medium,severe,Recovery,predicted,0.5,2.1,0,0,VR,10,42,0.17,0.71,90
Luxembourg,LUX,442,EUR,1998,425834,8.24,13,54,2,6,10,13,31,1,4,7,10,23,91.43,high,moderate,Recovery,predicted,1.2,5.2,0,0,VR,10,43,0.19,0.82,100
Luxembourg,LUX,442,EUR,1999,431268,8.52,13,56,2,5,9,13,29,2,6,8,11,27,87.3,medium,mild,Early Detection,predicted,0.48,2.1,0,0,VR,10,45,0.23,0.98,82
Luxembourg,LUX,442,EUR,2000,436111,2.2,13,58,2,6,11,15,34,2,5,8,10,24,81.53,medium,severe,Early Detection,predicted,0.24,1,0,0,VR,11,46,0.25,1.1,96
Luxembourg,LUX,442,EUR,2001,440137,6.61,14,60,2,6,10,13,31,2,5,9,13,29,71.35,high,moderate,Recovery,predicted,0.47,2.1,0,0,VR,10,46,0.29,1.3,67
Luxembourg,LUX,442,EUR,2002,443524,4.78,13,59,2,5,8,12,27,3,6,10,13,32,95.11,low,severe,Early Detection,predicted,0.71,3.1,0,0,VR,10,46,0.32,1.4,67
Luxembourg,LUX,442,EUR,2003,446996,8.81,13,59,2,5,9,13,28,2,6,10,13,31,82.55,medium,mild,Early Detection,predicted,0.7,3.1,0,0,VR,10,45,0.34,1.5,120
Luxembourg,LUX,442,EUR,2004,451548,2.24,12,56,2,6,9,13,30,1,5,8,12,26,69.92,low,moderate,Recovery,predicted,0.7,3.2,0,0,VR,9.7,44,0.35,1.6,70
Luxembourg,LUX,442,EUR,2005,457847,6.81,12,53,3,6,10,13,32,2,4,6,9,21,54.17,high,mild,Advanced Infection,predicted,0.23,1,0,0,VR,9.2,42,0.36,1.6,88
Luxembourg,LUX,442,EUR,2006,466209,6.12,10,49,2,5,7,9,23,2,5,8,11,26,64.54,medium,mild,Advanced Infection,predicted,0.22,1,0,0,VR,8.4,39,0.35,1.6,85
Luxembourg,LUX,442,EUR,2007,476294,3.02,9.2,44,1,4,7,10,23,1,4,6,9,21,77.19,medium,severe,Early Detection,predicted,0.43,2.1,0,0,VR,7.6,36,0.35,1.7,110
Luxembourg,LUX,442,EUR,2008,487310,1.45,8,39,1,4,7,9,21,1,3,5,8,18,63.78,medium,moderate,Recovery,predicted,0.43,2.1,0,0,VR,7,34,0.34,1.6,82
Luxembourg,LUX,442,EUR,2009,498116,6.55,7.4,37,2,4,6,9,21,1,3,5,7,16,61.06,medium,moderate,Early Detection,predicted,0.41,2.1,0,0,VR,6.8,34,0.29,1.5,79
Luxembourg,LUX,442,EUR,2010,507885,7.41,7.5,38,2,4,6,8,20,2,4,5,8,18,76.37,medium,moderate,Recovery,predicted,0.2,1,0,0,VR,6.7,34,0.29,1.5,85
Luxembourg,LUX,442,EUR,2011,516348,3.22,8.5,44,1,5,7,10,24,1,4,6,8,20,58.49,high,severe,Early Detection,predicted,0.2,1,0,0,VR,7.2,37,0.31,1.6,68
Luxembourg,LUX,442,EUR,2012,523744,6.48,10,52,2,6,9,13,30,2,4,7,9,22,90.02,medium,moderate,Early Detection,predicted,0.2,1,0,0,VR,7.8,41,0.34,1.8,110
Luxembourg,LUX,442,EUR,2013,530380,4.01,12,62,3,7,10,15,35,2,5,9,11,27,74.22,high,severe,Recovery,predicted,0.41,2.2,0,0,VR imputed,8.7,46,0.39,2,83
Madagascar,MDG,450,AFR,1990,11545782,7.16,909,100000,3619,10029,15638,21521,50807,3989,8851,15374,20980,49193,78.69,low,moderate,Early Detection,predicted,148,17000,1.4,170,Indirect,393,45000,2.1,240,14
Madagascar,MDG,450,AFR,1991,11898267,2.07,861,100000,3191,9269,13893,18842,45194,4744,10529,16090,23443,54806,57.37,high,severe,Advanced Infection,predicted,138,16000,2.2,260,Indirect,382,45000,3.3,390,13
Madagascar,MDG,450,AFR,1992,12263899,8.91,814,100000,2826,8750,15656,22089,49322,3394,10148,15179,21957,50678,66.23,medium,moderate,Advanced Infection,predicted,128,16000,2.9,350,Indirect,370,45000,4.5,550,18
Madagascar,MDG,450,AFR,1993,12643864,2.95,769,97000,3619,9797,16408,23016,52840,2700,7979,13422,20060,44160,70.5,low,severe,Recovery,predicted,118,15000,3.4,440,Indirect,358,45000,5.6,710,22
Madagascar,MDG,450,AFR,1994,13039754,3.74,727,95000,3254,9969,15800,21349,50372,3806,9119,13645,18057,44628,90.41,high,mild,Early Detection,predicted,109,14000,3.9,510,Indirect,346,45000,6.6,850,24
Madagascar,MDG,450,AFR,1995,13452526,0.68,691,93000,4018,9051,14545,19372,46986,2957,8665,13924,20468,46014,88.51,high,mild,Advanced Infection,predicted,101,14000,4.2,560,Indirect,335,45000,7.3,980,48
Madagascar,MDG,450,AFR,1996,13882646,1.2,657,91000,3977,8858,13830,18434,45099,4042,8498,14222,19139,45901,61.15,high,mild,Recovery,predicted,95,13000,4.4,610,Indirect,325,45000,7.8,1100,28
Madagascar,MDG,450,AFR,1997,14329239,5.21,630,90000,3251,7806,12456,17883,41396,3142,10156,15044,20262,48604,80.81,medium,moderate,Recovery,predicted,91,13000,4.5,640,Indirect,316,45000,8.1,1200,45.4
Madagascar,MDG,450,AFR,1998,14790245,2.75,606,90000,3409,8483,14003,19516,45411,3293,8471,13572,19254,44589,62.17,medium,severe,Recovery,predicted,87,13000,4.5,660,Indirect,308,46000,8.3,1200,32
Madagascar,MDG,450,AFR,1999,15262817,8.37,589,90000,4028,9169,16227,21879,51303,3045,6970,12033,16648,38697,99.41,high,mild,Advanced Infection,predicted,84,13000,4.4,670,Indirect,300,46000,8.2,1300,9.1
Madagascar,MDG,450,AFR,2000,15744811,0.25,575,90000,3845,10513,16532,22121,53010,1907,6585,11917,16582,36990,97.61,high,moderate,Advanced Infection,predicted,81,13000,4.3,680,Indirect,293,46000,8.1,1300,35.4
Madagascar,MDG,450,AFR,2001,16235767,3.85,558,91000,3923,9932,15665,22153,51673,3211,7975,12020,16121,39327,78.16,low,severe,Advanced Infection,predicted,78,13000,4.2,680,Indirect,286,46000,8,1300,35
Madagascar,MDG,450,AFR,2002,16736029,3.44,541,90000,3433,9284,14670,20595,47982,3254,8385,13210,17169,42018,84.95,medium,mild,Advanced Infection,predicted,75,13000,4,670,Indirect,280,47000,7.8,1300,37
Madagascar,MDG,450,AFR,2003,17245275,0.29,522,90000,2923,8854,16647,22041,50465,2712,7728,12582,16513,39535,90.07,medium,mild,Early Detection,predicted,72,12000,3.9,670,Indirect,273,47000,7.6,1300,41
Madagascar,MDG,450,AFR,2004,17763367,1.33,505,90000,3597,8675,15070,20882,48224,3088,7326,13251,18112,41776,86.05,low,moderate,Advanced Infection,predicted,70,12000,3.7,660,Indirect,268,48000,7.4,1300,42
Madagascar,MDG,450,AFR,2005,18290394,4.2,489,89000,3715,8570,14254,19768,46307,2560,7569,13351,19214,42693,84.99,high,severe,Recovery,predicted,67,12000,3.5,640,Indirect,262,48000,7.2,1300,40
Madagascar,MDG,450,AFR,2006,18826126,4.98,476,90000,4443,10380,16540,21591,52955,3138,6758,11140,16008,37045,97.93,high,moderate,Early Detection,predicted,64,12000,3.3,620,Indirect,257,48000,6.9,1300,45
Madagascar,MDG,450,AFR,2007,19371023,4.1,462,90000,2956,9770,15244,20672,48643,3144,8010,12691,17513,41357,79.82,low,mild,Advanced Infection,predicted,62,12000,3.1,600,Indirect,252,49000,6.6,1300,45
Madagascar,MDG,450,AFR,2008,19926785,5.36,451,90000,3736,10280,15968,22041,52024,2717,7148,11622,16489,37976,81.82,high,moderate,Early Detection,predicted,60,12000,2.9,580,Indirect,248,49000,6.2,1200,45
Madagascar,MDG,450,AFR,2009,20495695,5.99,442,90000,2944,7670,12796,18253,41664,3092,8998,14800,21445,48336,92.46,high,moderate,Recovery,predicted,58,12000,2.7,550,Indirect,244,50000,5.9,1200,45
Madagascar,MDG,450,AFR,2010,21079532,0.2,432,91000,2417,7030,12902,18762,41111,3788,9719,14946,21436,49889,83.49,low,mild,Advanced Infection,predicted,56,12000,2.5,520,Indirect,241,51000,5.5,1200,48
Madagascar,MDG,450,AFR,2011,21678934,4.69,426,92000,4536,9801,16323,22266,52926,3519,7812,11787,15956,39074,86.65,low,mild,Early Detection,predicted,55,12000,2.3,490,Indirect,238,52000,5.1,1100,50
Madagascar,MDG,450,AFR,2012,22293914,9.64,419,93000,3804,9339,14256,18361,45760,3197,8856,14146,21041,47240,61.71,low,severe,Advanced Infection,predicted,54,12000,2.1,460,Indirect,236,53000,4.7,1000,49
Madagascar,MDG,450,AFR,2013,22924851,5.24,413,95000,3482,9168,15832,23255,51737,3529,8225,13693,17816,43263,68.56,high,severe,Early Detection,predicted,52,12000,1.9,430,Indirect,233,53000,4.3,990,50
Malawi,MWI,454,AFR,1990,9447123,6.81,339,32000,1216,3091,4869,7126,16301,970,3063,4838,6828,15699,57.37,low,mild,Early Detection,predicted,40,3700,93,8800,Indirect,335,32000,187,18000,39
Malawi,MWI,454,AFR,1991,9657518,3.19,335,32000,1228,3174,5462,7489,17352,1248,2862,4555,5983,14648,75.29,high,mild,Recovery,predicted,38,3700,107,10000,Indirect,357,35000,214,21000,43
Malawi,MWI,454,AFR,1992,9759434,7.76,342,33000,1019,3213,5014,7173,16419,1255,2903,5330,7093,16581,72.79,medium,severe,Recovery,predicted,38,3700,120,12000,Indirect,386,38000,242,24000,38
Malawi,MWI,454,AFR,1993,9800635,7.75,356,35000,1340,3829,5719,8371,19260,850,2707,5145,7038,15740,99.86,medium,moderate,Advanced Infection,predicted,39,3800,134,13000,Indirect,417,41000,270,26000,42
Malawi,MWI,454,AFR,1994,9851737,5.26,370,36000,1586,3565,5481,7717,18349,1276,2978,5501,7895,17651,80.56,low,mild,Advanced Infection,predicted,40,3900,146,14000,Indirect,446,44000,295,29000,44
Malawi,MWI,454,AFR,1995,9964065,9.76,380,38000,931,3364,5493,8054,17842,1660,3790,6233,8475,20158,89.32,high,mild,Early Detection,predicted,40,4000,155,15000,Indirect,468,47000,315,31000,41
Malawi,MWI,454,AFR,1996,10153315,1.34,382,39000,1579,4312,7006,9835,22733,975,2962,5185,7145,16267,66.7,high,moderate,Recovery,predicted,40,4100,161,16000,Indirect,481,49000,329,33000,42
Malawi,MWI,454,AFR,1997,10404259,0.27,378,39000,1120,4071,7102,9367,21660,1196,3123,5276,7745,17340,91.58,high,severe,Recovery,predicted,38,4000,163,17000,Indirect,486,51000,337,35000,41
Malawi,MWI,454,AFR,1998,10700180,7.72,368,39000,1184,3859,6290,8523,19855,1759,3939,5762,7686,19145,80.75,low,severe,Early Detection,predicted,37,3900,161,17000,Indirect,483,52000,339,36000,44
Malawi,MWI,454,AFR,1999,11012707,8.09,355,39000,1763,4431,6358,8893,21445,1029,3009,5376,8141,17555,84.85,high,moderate,Recovery,predicted,34,3800,157,17000,Indirect,475,52000,337,37000,47
Malawi,MWI,454,AFR,2000,11321496,1.29,341,39000,1298,4248,7249,9659,22453,850,3172,5433,7092,16547,64.72,high,mild,Recovery,predicted,32,3600,151,17000,Indirect,463,52000,331,37000,45
Malawi,MWI,454,AFR,2001,11623166,2.73,328,38000,1781,4482,6641,9146,22051,775,2996,5086,7092,15949,77.43,high,moderate,Early Detection,predicted,30,3500,142,16000,Indirect,447,52000,320,37000,50
Malawi,MWI,454,AFR,2002,11926778,0.27,314,37000,1393,3149,5415,7762,17719,1124,3594,6061,8503,19281,81.7,medium,mild,Advanced Infection,predicted,28,3300,131,16000,Indirect,427,51000,305,36000,48
Malawi,MWI,454,AFR,2003,12238739,3,299,37000,987,3588,5580,8101,18255,1132,3351,5801,8461,18745,79.45,high,severe,Advanced Infection,predicted,26,3200,119,15000,Indirect,405,50000,287,35000,57
Malawi,MWI,454,AFR,2004,12569091,7.75,283,36000,1327,3261,5514,7288,17390,1734,3725,5530,7622,18610,95.76,medium,mild,Advanced Infection,predicted,24,3000,107,13000,Indirect,380,48000,267,34000,57
Malawi,MWI,454,AFR,2005,12924746,5.23,267,35000,1571,3856,5773,7785,18985,1253,2969,4972,6821,16015,94.91,high,mild,Early Detection,predicted,22,2900,93,12000,Indirect,353,46000,244,32000,56
Malawi,MWI,454,AFR,2006,13307535,3.55,249,33000,1096,3398,6258,8473,19224,819,2417,4319,6222,13776,98.55,high,mild,Advanced Infection,predicted,20,2700,81,11000,Indirect,326,43000,222,30000,58
Malawi,MWI,454,AFR,2007,13713758,3.78,230,32000,1461,3397,5337,7392,17588,1052,2714,4598,6048,14412,83.37,high,mild,Early Detection,predicted,18,2500,68,9400,Indirect,297,41000,200,27000,60
Malawi,MWI,454,AFR,2008,14138207,0.11,210,30000,1108,3073,4545,6150,14876,1256,3167,4536,6164,15124,98.6,medium,mild,Early Detection,predicted,16,2300,57,8100,Indirect,270,38000,179,25000,63
Malawi,MWI,454,AFR,2009,14573338,3.07,190,28000,978,3235,5191,7235,16639,788,2166,3540,4867,11361,91.62,high,severe,Recovery,predicted,14,2100,48,7000,Indirect,243,35000,160,23000,64
Malawi,MWI,454,AFR,2010,15013694,6.5,172,26000,739,2716,4849,6557,14861,936,2184,3368,4651,11139,63.54,low,moderate,Recovery,predicted,13,1900,39,5900,Indirect,218,33000,141,21000,65
Malawi,MWI,454,AFR,2011,15457531,9.74,154,24000,895,2299,4013,5655,12862,717,2233,3417,4772,11138,71.37,high,severe,Advanced Infection,predicted,11,1700,33,5100,Indirect,195,30000,125,19000,64
Malawi,MWI,454,AFR,2012,15906483,8.49,143,23000,680,2415,4063,5623,12781,807,1993,3202,4216,10219,61.92,medium,mild,Early Detection,predicted,10,1600,26,4100,Indirect,174,28000,107,17000,74
Malawi,MWI,454,AFR,2013,16362567,0.33,135,22000,827,2581,4060,5714,13181,676,1837,2683,3623,8819,50.21,medium,moderate,Advanced Infection,predicted,9.3,1500,21,3400,Indirect,156,26000,92,15000,70
Malaysia,MYS,458,WPR,1990,18211097,9,110,20000,673,1756,3223,4744,10397,768,1905,3032,3898,9603,59.4,low,mild,Advanced Infection,predicted,6.6,1200,0.09,17,VR imputed,79,14000,0.39,71,82
Malaysia,MYS,458,WPR,1991,18709963,7.85,105,20000,628,2086,3075,4298,10087,672,1935,3089,4217,9913,50.2,low,severe,Recovery,predicted,6.6,1200,0.15,28,VR imputed,76,14000,0.65,120,77
Malaysia,MYS,458,WPR,1992,19205112,7.83,101,19000,571,1702,2899,3767,8939,622,1850,3112,4477,10061,85.99,low,severe,Advanced Infection,predicted,6.6,1300,0.24,47,VR imputed,75,14000,1.1,210,79
Malaysia,MYS,458,WPR,1993,19701410,4.63,99,19000,577,1834,2812,3804,9027,821,1841,2955,4357,9973,71.28,medium,mild,Advanced Infection,predicted,6.6,1300,0.39,76,VR imputed,74,15000,1.7,340,84
Malaysia,MYS,458,WPR,1994,20206546,4.04,97,20000,1109,2379,3566,4945,11999,695,1462,2477,3366,8001,65.63,high,mild,Recovery,predicted,6.6,1300,0.55,110,VR imputed,74,15000,2.5,510,79
Malaysia,MYS,458,WPR,1995,20725374,3.1,98,20000,861,1989,3188,4383,10422,582,1663,2967,4366,9578,88.09,high,moderate,Advanced Infection,predicted,6.6,1400,0.72,150,VR imputed,74,15000,3.3,680,77
Malaysia,MYS,458,WPR,1996,21259831,0.75,99,21000,1085,2276,3919,5045,12325,556,1538,2564,4017,8675,91.62,low,moderate,Advanced Infection,predicted,6.6,1400,0.81,170,VR imputed,75,16000,3.7,780,79
Malaysia,MYS,458,WPR,1997,21805835,2.36,102,22000,1153,2490,3792,5562,12998,752,1813,2760,3678,9002,98.76,low,mild,Early Detection,predicted,6.6,1400,0.83,180,VR,77,17000,3.7,800,81
Malaysia,MYS,458,WPR,1998,22355057,2.54,104,23000,798,2141,3304,4209,10452,913,2448,4029,5158,12548,82.1,high,moderate,Advanced Infection,predicted,6.7,1500,0.81,180,VR imputed,78,17000,3.5,780,81
Malaysia,MYS,458,WPR,1999,22896048,4.89,106,24000,1214,2486,4072,5745,13517,579,1956,3152,4796,10483,73.08,low,mild,Recovery,predicted,6.8,1600,0.79,180,VR imputed,79,18000,3.4,780,83
Malaysia,MYS,458,WPR,2000,23420751,7.5,107,25000,865,2607,4548,6169,14190,934,1961,3360,4555,10810,65.26,high,mild,Recovery,predicted,6.9,1600,0.88,210,VR,79,19000,3.7,870,81
